#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales
21.0,3201.0,22608.0,Promoción cultural y educativa,21.0,3.0,2.0,4605.89
21.0,3201.0,22611.0,Programa Educación Seguridad Vial,21.0,3.0,2.0,13634.03
21.0,3201.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,21.0,3.0,2.0,99000.0
21.0,3201.0,23020.0,Del personal no directivo,21.0,3.0,2.0,237.24
21.0,3201.0,23120.0,Del personal no directivo,21.0,3.0,2.0,120.08
21.0,3221.0,13000.0,Retribuciones básicas,21.0,3.0,1.0,1440938.27
21.0,3221.0,13002.0,Otras remuneraciones,21.0,3.0,1.0,104996.62
21.0,3221.0,13100.0,Conservatorio Laboral Temporal,21.0,3.0,1.0,144047.31
21.0,3221.0,13102.0,Conservatorio Otras remuneraciones,21.0,3.0,1.0,9464.87
21.0,3221.0,16000.0,Conservatorio Seguridad Social,21.0,3.0,1.0,515676.69
21.0,3221.0,20300.0,"Arrendamientos de maquinaria, instalación y utillaje",21.0,3.0,2.0,230.41
21.0,3221.0,20400.0,Arrendamientos de material de transporte,21.0,3.0,2.0,761.51
21.0,3221.0,20500.0,Arrendamientos de mobiliario y enseres,21.0,3.0,2.0,230.41
21.0,3221.0,20800.0,Arrendamientos de otro inmovilizado material,21.0,3.0,2.0,908.94
21.0,3221.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",21.0,3.0,2.0,457.88
21.0,3221.0,21500.0,Mobiliario,21.0,3.0,2.0,230.41
21.0,3221.0,21600.0,Equipos para procesos de información,21.0,3.0,2.0,230.41
21.0,3221.0,21900.0,Otro inmovilizado material,21.0,3.0,2.0,4141.46
21.0,3221.0,22000.0,Ordinario no inventariable,21.0,3.0,2.0,1144.22
21.0,3221.0,22001.0,"Prensa, revistas, libros y otras publicaciones",21.0,3.0,2.0,5488.74
21.0,3221.0,22106.0,Productos farmacéuticos y material sanitario,21.0,3.0,2.0,90.8
21.0,3221.0,22110.0,Productos de limpieza y aseo,21.0,3.0,2.0,572.11
21.0,3221.0,22300.0,Transportes,21.0,3.0,2.0,1229.48
21.0,3221.0,22602.0,Publicidad y propaganda,21.0,3.0,2.0,457.88
21.0,3221.0,22606.0,"Reuniones, conferencias y cursos",21.0,3.0,2.0,2971.86
21.0,3221.0,22713.0,Actuaciones artísticas,21.0,3.0,2.0,3506.14
21.0,3221.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,21.0,3.0,2.0,7000.0
21.0,3231.0,20400.0,Otras enseñanzas Arrendamientos de material de transporte,21.0,3.0,2.0,764.44
21.0,3231.0,22001.0,"Otras enseñanzas Prensa, revistas, libros y otras publicaciones",21.0,3.0,2.0,237.24
21.0,3231.0,22602.0,Otras enseñanzas Publicidad y propaganda,21.0,3.0,2.0,1000.71
21.0,3231.0,22606.0,"Otras enseñanzas Reuniones, conferencias y cursos",21.0,3.0,2.0,504.75
21.0,3231.0,22608.0,Otras enseñanzas Promoción cultural y educativa,21.0,3.0,2.0,2908.4
21.0,3231.0,22799.0,Otras enseñanzas Otros trabajos realizados por otras empresas y profesionales,21.0,3.0,2.0,730000.0
21.0,3231.0,41001.0,Otras enseñanzas Patronato de EE.II. y Casas de Niños,21.0,3.0,4.0,2132363.52
21.0,3231.0,42110.0,Otras enseñanzas A otros organismos autónomos-UNED,21.0,3.0,4.0,70000.0
21.0,3231.0,45101.0,Otras enseñanzas Universidad Rey Juan Carlos.- Universidad de Mayores,21.0,3.0,4.0,12000.0
21.0,3261.0,13000.0,Servicios complemantarios a la educación Retribuciones básicas,21.0,3.0,1.0,427051.77
21.0,3261.0,13002.0,Servicios complemantarios a la educación Otras remuneraciones,21.0,3.0,1.0,103177.16
21.0,3261.0,13100.0,Servicios complemantarios a la educación Laboral Temporal,21.0,3.0,1.0,25358.24
21.0,3261.0,13102.0,Servicios complemantarios a la educación Otras remuneraciones,21.0,3.0,1.0,2541.27
21.0,3261.0,16000.0,Servicios complemantarios a la educación Seguridad Social,21.0,3.0,1.0,151143.6
21.0,3261.0,20400.0,Servicios complemantarios a la educación Arrendamientos de material de transporte,21.0,3.0,2.0,514.51
21.0,3261.0,21300.0,"Servicios complemantarios a la educación Maquinaria, instalaciones técnicas y utillaje",21.0,3.0,2.0,1032.93
21.0,3261.0,22000.0,Servicios complemantarios a la educación Ordinario no inventariable,21.0,3.0,2.0,273.36
21.0,3261.0,22199.0,Servicios complemantarios a la educación Otros suministros,21.0,3.0,2.0,526.23
21.0,3261.0,22602.0,Servicios complemantarios a la educación Publicidad y propaganda,21.0,3.0,2.0,1000.0
21.0,3261.0,22606.0,"Servicios complemantarios a la educación Reuniones, conferencias y cursos",21.0,3.0,2.0,504.75
21.0,3261.0,22608.0,Servicios complemantarios a la educación Promoción cultural y educativa,21.0,3.0,2.0,13432.76
21.0,3261.0,22706.0,Servicios complemantarios a la educación Estudios y trabajos técnicos,21.0,3.0,2.0,1198.31
21.0,3261.0,22736.0,Servicios complemantarios a la educación Actividades Educativas,21.0,3.0,2.0,26000.0
21.0,3261.0,22799.0,Servicios complemantarios a la educación Otros trabajos realizados por otras empresas y profesionales,21.0,3.0,2.0,223000.0
21.0,3261.0,48905.0,Servicios complemantarios a la educación Otras transferencias,21.0,3.0,4.0,16000.0
21.0,3261.0,48906.0,Servicios complemantarios a la educación Plan Local Mejora Convenio Ampas,21.0,3.0,4.0,105000.0
21.0,3321.0,13000.0,Retribuciones básicas,21.0,3.0,1.0,940540.61
21.0,3321.0,13002.0,Otras remuneraciones,21.0,3.0,1.0,67623.84
21.0,3321.0,13100.0,Biblioteca Central Laboral Temporal,21.0,3.0,1.0,34082.58
21.0,3321.0,13102.0,Biblioteca Central Otras remuneraciones,21.0,3.0,1.0,8094.56
21.0,3321.0,16000.0,Biblioteca Central Seguridad Social,21.0,3.0,1.0,326637.65
21.0,3321.0,21900.0,Otro inmovilizado material,21.0,3.0,2.0,400.0
21.0,3321.0,22000.0,Biblioteca Central Ordinario no inventariable,21.0,3.0,2.0,15000.0
21.0,3321.0,22001.0,"Prensa, revistas, libros y otras publicaciones",21.0,3.0,2.0,12900.0
21.0,3321.0,22609.0,Actividades culturales y deportivas,21.0,3.0,2.0,36000.0
21.0,3321.0,22701.0,Seguridad,21.0,3.0,2.0,6000.0
21.0,3321.0,22713.0,Actuaciones artísticas,21.0,3.0,2.0,245.0
21.0,3321.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,21.0,3.0,2.0,755.0
21.0,3321.0,62517.0,Libros,21.0,3.0,6.0,45000.0
21.0,3331.0,13000.0,Museo de la Ciudad Retribuciones básicas,21.0,3.0,1.0,84436.38
21.0,3331.0,13002.0,Museo de la Ciudad Otras remuneraciones,21.0,3.0,1.0,4356.73
21.0,3331.0,16000.0,Museo de la Ciudad Seguridad Social,21.0,3.0,1.0,28968.15
21.0,3331.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",21.0,3.0,2.0,2000.0
21.0,3331.0,22609.0,Actividades culturales y deportivas,21.0,3.0,2.0,1000.0
21.0,3331.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,21.0,3.0,2.0,2420.0
21.0,3331.0,62526.0,Compra anual de obras de arte,21.0,3.0,6.0,1000.0
21.0,3341.0,11000.0,Retribuciones básicas,21.0,3.0,1.0,8389.5
21.0,3341.0,11001.0,Centro Cultural Villa de Mostoles Retribuciones complementarias,21.0,3.0,1.0,38801.84
21.0,3341.0,13000.0,Retribuciones básicas,21.0,3.0,1.0,533196.95
21.0,3341.0,13002.0,Otras remuneraciones,21.0,3.0,1.0,31026.8
21.0,3341.0,16000.0,Centro Cultural Villa de Mostoles Seguridad Social,21.0,3.0,1.0,199886.43
21.0,3341.0,20300.0,"Arrendamientos de maquinaria, instalación y utillaje",21.0,3.0,2.0,2000.0
21.0,3341.0,20400.0,Arrendamientos de material de transporte,21.0,3.0,2.0,2000.0
21.0,3341.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",21.0,3.0,2.0,13000.0
21.0,3341.0,22000.0,Ordinario no inventariable,21.0,3.0,2.0,4000.0
21.0,3341.0,22106.0,Productos farmacéuticos y material sanitario,21.0,3.0,2.0,150.0
21.0,3341.0,22110.0,Productos de limpieza y aseo,21.0,3.0,2.0,3500.0
21.0,3341.0,22114.0,Materiales de talleres,21.0,3.0,2.0,1500.0
21.0,3341.0,22403.0,Primas de seguros otros riesgos,21.0,3.0,2.0,15000.0
21.0,3341.0,22602.0,Publicidad y propaganda,21.0,3.0,2.0,1000.0
21.0,3341.0,22606.0,"Reuniones, conferencias y cursos",21.0,3.0,2.0,1500.0
21.0,3341.0,22609.0,Actividades culturales y deportivas,21.0,3.0,2.0,1000.0
21.0,3341.0,22699.0,Centro Cultural Villa de Mostoles.Otros gastos diversos,21.0,3.0,2.0,
21.0,3341.0,22713.0,Actuaciones artísticas,21.0,3.0,2.0,35000.0
21.0,3341.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,21.0,3.0,2.0,75000.0
21.0,3341.0,48905.0,Otras transferencias,21.0,3.0,4.0,22025.0
21.0,3341.0,48909.0,Coral Villa de Móstoles,21.0,3.0,4.0,15500.0
21.0,3341.0,62300.0,"Maquinaria, instalaciones técnicas y utillaje",21.0,3.0,6.0,30000.0
21.0,3341.0,63301.0,Centro Cultural Villa de Mostoles Maquinaria escénica,21.0,3.0,6.0,5000.0
21.0,3342.0,13000.0,Retribuciones básicas,21.0,3.0,1.0,122512.49
21.0,3342.0,13002.0,Otras remuneraciones,21.0,3.0,1.0,6253.69
21.0,3342.0,16000.0,Centro Cultural el Soto Seguridad Social,21.0,3.0,1.0,39863.45
21.0,3342.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",21.0,3.0,2.0,500.0
21.0,3342.0,22114.0,Materiales de talleres,21.0,3.0,2.0,2500.0
21.0,3342.0,22602.0,Publicidad y propaganda,21.0,3.0,2.0,200.0
21.0,3342.0,22606.0,"Reuniones, conferencias y cursos",21.0,3.0,2.0,500.0
21.0,3342.0,22713.0,Centro Cultural el Soto Actuaciones artísticas,21.0,3.0,2.0,1000.0
21.0,3342.0,62508.0,Equipamiento Centro,21.0,3.0,6.0,140000.0
21.0,3343.0,13000.0,Retribuciones básicas,21.0,3.0,1.0,169040.11
21.0,3343.0,13002.0,Otras remuneraciones,21.0,3.0,1.0,7634.06
21.0,3343.0,13100.0,Centro Cultural Joan Miro.Laboral Temporal,21.0,3.0,1.0,
21.0,3343.0,13102.0,Centro Cultural Joan Miro.Otras remuneraciones,21.0,3.0,1.0,
21.0,3343.0,16000.0,Centro Cultural Joan Miro Seguridad Social,21.0,3.0,1.0,57996.96
21.0,3343.0,20300.0,"Arrendamientos de maquinaria, instalación y utillaje",21.0,3.0,2.0,475.0
21.0,3343.0,22114.0,Materiales de talleres,21.0,3.0,2.0,1450.0
21.0,3343.0,22606.0,"Reuniones, conferencias y cursos",21.0,3.0,2.0,500.0
21.0,3343.0,22609.0,Actividades culturales y deportivas,21.0,3.0,2.0,8500.0
21.0,3344.0,13000.0,Retribuciones básicas,21.0,3.0,1.0,136154.09
21.0,3344.0,13002.0,Otras remuneraciones,21.0,3.0,1.0,6507.84
21.0,3344.0,16000.0,Centro Cultural Caleidoscopio Seguridad Social,21.0,3.0,1.0,47059.85
21.0,3344.0,21300.0,"Centro Cultural Caleidoscopio Maquinaria, instalaciones técnicas y utillaje",21.0,3.0,2.0,300.0
21.0,3344.0,22114.0,Materiales de talleres,21.0,3.0,2.0,1100.0
21.0,3344.0,22606.0,"Reuniones, conferencias y cursos",21.0,3.0,2.0,500.0
21.0,3344.0,22609.0,Actividades culturales y deportivas,21.0,3.0,2.0,1750.0
21.0,3344.0,22706.0,Centro Cultural Caleidoscopio Estudios y trabajos técnicos,21.0,3.0,2.0,5000.0
21.0,3344.0,22713.0,Actuaciones artísticas,21.0,3.0,2.0,1000.0
21.0,3344.0,62526.0,Compra anual de obras de arte,21.0,3.0,6.0,1000.0
21.0,3345.0,13000.0,Centro Norte-Universidad Retribuciones básicas,21.0,3.0,1.0,82887.56
21.0,3345.0,13002.0,Centro Norte-Universidad Otras remuneraciones,21.0,3.0,1.0,11468.92
21.0,3345.0,13100.0,Centro Norte-Universidad.Laboral Temporal,21.0,3.0,1.0,
21.0,3345.0,13102.0,Centro Norte-Universidad.Otras remuneraciones,21.0,3.0,1.0,
21.0,3345.0,16000.0,Centro Norte-Universidad Seguridad Social,21.0,3.0,1.0,32141.61
21.0,3345.0,20300.0,"Centro Norte-Universidad Arrendamientos de maquinaria, instalación y utillaje",21.0,3.0,2.0,10000.0
21.0,3345.0,22609.0,Actividades culturales y deportivas,21.0,3.0,2.0,12000.0
21.0,3345.0,22706.0,Centro Norte-Universidad Estudios y trabajos técnicos,21.0,3.0,2.0,3200.0
21.0,3345.0,22713.0,Actuaciones artísticas,21.0,3.0,2.0,75000.0
21.0,3346.0,13000.0,Retribuciones básicas,21.0,3.0,1.0,278029.13
21.0,3346.0,13002.0,Otras remuneraciones,21.0,3.0,1.0,16040.16
21.0,3346.0,16000.0,Teatro del Bosque Seguridad Social,21.0,3.0,1.0,101585.92
21.0,3346.0,20300.0,"Arrendamientos de maquinaria, instalación y utillaje",21.0,3.0,2.0,10000.0
21.0,3346.0,20800.0,Arrendamientos de otro inmovilizado material,21.0,3.0,2.0,2300.0
21.0,3346.0,20900.0,Cánones,21.0,3.0,2.0,23318.0
21.0,3346.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",21.0,3.0,2.0,18000.0
21.0,3346.0,22101.0,Teatro del Bosque Agua,21.0,3.0,2.0,2000.0
21.0,3346.0,22104.0,Teatro del Bosque Vestuario,21.0,3.0,2.0,1000.0
21.0,3346.0,22606.0,"Reuniones, conferencias y cursos",21.0,3.0,2.0,500.0
21.0,3346.0,22609.0,Teatro del Bosque Actividades culturales y deportivas,21.0,3.0,2.0,4275.0
21.0,3346.0,22713.0,Actuaciones artísticas,21.0,3.0,2.0,315000.0
21.0,3346.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,21.0,3.0,2.0,275000.0
21.0,3346.0,63301.0,Maquinaria escénica,21.0,3.0,6.0,15000.0
21.0,3381.0,11000.0,Festejos Populares Retribuciones básicas,21.0,3.0,1.0,8389.5
21.0,3381.0,11001.0,Festejos Populares Retribuciones complementarias,21.0,3.0,1.0,38801.84
21.0,3381.0,12006.0,Festejos Populares.Trienios,21.0,3.0,1.0,
21.0,3381.0,13000.0,Festejos Populares Retribuciones básicas,21.0,3.0,1.0,119567.37
21.0,3381.0,13002.0,Festejos Populares Otras remuneraciones,21.0,3.0,1.0,7424.02
21.0,3381.0,16000.0,Festejos Populares Seguridad Social,21.0,3.0,1.0,52588.92
21.0,3381.0,22616.0,Festejos Populares Festejos Populares,21.0,3.0,2.0,1098185.0
21.0,3381.0,48100.0,"Festejos Populares Premios, becas y pensiones de estudios e investigación",21.0,3.0,4.0,6843.0
21.0,3381.0,48905.0,Festejos Populares Otras transferencias,21.0,3.0,4.0,88910.0
21.0,4321.0,22609.0,Promoción turística Actividades culturales y deportivas,21.0,4.0,2.0,30000.0
22.0,9242.0,11000.0,Participacion Ciudadana Retribuciones básicas,22.0,9.0,1.0,8389.5
22.0,9242.0,11001.0,Participacion Ciudadana Retribuciones complementarias,22.0,9.0,1.0,38801.84
22.0,9242.0,12004.0,Sueldos del Grupo C2,22.0,9.0,1.0,335.58
22.0,9242.0,12006.0,Participacion Ciudadana.Trienios,22.0,9.0,1.0,
22.0,9242.0,12100.0,Complemento de destino,22.0,9.0,1.0,170.81
22.0,9242.0,12101.0,Complemento específico,22.0,9.0,1.0,407.15
22.0,9242.0,13000.0,Retribuciones básicas,22.0,9.0,1.0,92560.8
22.0,9242.0,13002.0,Otras remuneraciones,22.0,9.0,1.0,6568.7
22.0,9242.0,16000.0,Participacion Ciudadana Seguridad Social,22.0,9.0,1.0,43329.71
22.0,9242.0,21200.0,Participacion Ciudadana Edificios y otras construcciones,22.0,9.0,2.0,10.0
22.0,9242.0,21300.0,"Participacion Ciudadana Maquinaria, instalaciones técnicas y utillaje",22.0,9.0,2.0,10.0
22.0,9242.0,22000.0,Ordinario no inventariable,22.0,9.0,2.0,10.0
22.0,9242.0,22001.0,"Prensa, revistas, libros y otras publicaciones",22.0,9.0,2.0,10.0
22.0,9242.0,22002.0,"Material, informático no inventariable",22.0,9.0,2.0,10.0
22.0,9242.0,22601.0,Atenciones protocolarias y representativas,22.0,9.0,2.0,10.0
22.0,9242.0,22602.0,Publicidad y propaganda,22.0,9.0,2.0,10.0
22.0,9242.0,22605.0,Gastos de comunidad de propietarios,22.0,9.0,2.0,2100.0
22.0,9242.0,22606.0,"Reuniones, conferencias y cursos",22.0,9.0,2.0,10.0
22.0,9242.0,23000.0,De los miembros de los órganos de gobierno,22.0,9.0,2.0,10.0
22.0,9242.0,23100.0,De los miembros de los órganos de gobierno,22.0,9.0,2.0,10.0
22.0,9242.0,48905.0,Otras Transferencias,22.0,9.0,4.0,72241.0
22.0,9242.0,48906.0,Convenio AA.VV.CC,22.0,9.0,4.0,7097.5
22.0,9251.0,13000.0,Junta de Distrito nº 1 Centro Retribuciones básicas,22.0,9.0,1.0,109926.6
22.0,9251.0,13002.0,Junta de Distrito nº 1 Centro Otras remuneraciones,22.0,9.0,1.0,5221.2
22.0,9251.0,16000.0,Junta de Distrito nº 1 Centro Seguridad Social,22.0,9.0,1.0,35580.67
22.0,9251.0,20300.0,"Junta de Distrito nº 1 Centro Arrendamientos de maquinaria, instalación y utillaje",22.0,9.0,2.0,10.0
22.0,9251.0,20400.0,Junta de Distrito nº 1 Centro Arrendamientos de material de transporte,22.0,9.0,2.0,10.0
22.0,9251.0,21200.0,Junta de Distrito nº 1 Centro Edificios y otras construcciones,22.0,9.0,2.0,10.0
22.0,9251.0,21300.0,"Junta de Distrito nº 1 Centro Maquinaria, instalaciones técnicas y utillaje",22.0,9.0,2.0,10.0
22.0,9251.0,21500.0,Junta de Distrito nº 1 Centro Mobiliario,22.0,9.0,2.0,10.0
22.0,9251.0,21600.0,Junta de Distrito nº 1 Centro Equipos para procesos de información,22.0,9.0,2.0,10.0
22.0,9251.0,21900.0,Junta de Distrito nº 1 Centro Otro inmovilizado material,22.0,9.0,2.0,10.0
22.0,9251.0,22000.0,Junta de Distrito nº 1 Centro Ordinario no inventariable,22.0,9.0,2.0,1000.0
22.0,9251.0,22001.0,"Junta de Distrito nº 1 Centro Prensa, revistas, libros y otras publicaciones",22.0,9.0,2.0,10.0
22.0,9251.0,22002.0,"Junta de Distrito nº 1 Centro Material, informático no inventariable",22.0,9.0,2.0,10.0
22.0,9251.0,22110.0,Junta de Distrito nº 1 Centro Productos de limpieza y aseo,22.0,9.0,2.0,10.0
22.0,9251.0,22601.0,Junta de Distrito nº 1 Centro Atenciones protocolarias y representativas,22.0,9.0,2.0,10.0
22.0,9251.0,22602.0,Junta de Distrito nº 1 Centro Publicidad y propaganda,22.0,9.0,2.0,1000.0
22.0,9251.0,22606.0,"Junta de Distrito nº 1 Centro Reuniones, conferencias y cursos",22.0,9.0,2.0,10.0
22.0,9251.0,22608.0,Junta de Distrito nº 1 Centro Promoción cultural y educativa,22.0,9.0,2.0,1000.0
22.0,9251.0,22609.0,Junta de Distrito nº 1 Centro Actividades culturales y deportivas,22.0,9.0,2.0,10.0
22.0,9251.0,22616.0,Junta de Distrito nº 1 Centro Festejos Populares,22.0,9.0,2.0,10.0
22.0,9251.0,23004.0,Junta de Distrito nº 1 Centro Dietas Consejo/Pleno Junta de Distrito,22.0,9.0,2.0,10.0
22.0,9251.0,23020.0,Junta de Distrito nº 1 Centro Del personal no directivo,22.0,9.0,2.0,90.0
22.0,9251.0,23120.0,Junta de Distrito nº 1 Centro Del personal no directivo,22.0,9.0,2.0,90.0
22.0,9251.0,61904.0,Junta de Distrito nº 1 Centro Reposiciones en calles y aceras,22.0,9.0,6.0,10000.0
22.0,9252.0,11000.0,Junta de Distrito nº 2 Norte-Universidad Retribuciones básicas,22.0,9.0,1.0,8389.5
22.0,9252.0,11001.0,Junta de Distrito nº 2 Norte-Universidad Retribuciones complementarias,22.0,9.0,1.0,38801.84
22.0,9252.0,12003.0,Junta de Distrito nº 2 Norte-Universidad Sueldos del Grupo C1,22.0,9.0,1.0,10080.28
22.0,9252.0,12004.0,Junta de Distrito nº 2 Norte-Universidad.Sueldos del Grupo C2,22.0,9.0,1.0,
22.0,9252.0,12006.0,Junta de Distrito nº 2 Norte-Universidad Trienios,22.0,9.0,1.0,751.8
22.0,9252.0,12100.0,Junta de Distrito nº 2 Norte-Universidad Complemento de destino,22.0,9.0,1.0,5527.06
22.0,9252.0,12101.0,Junta de Distrito nº 2 Norte-Universidad Complemento específico,22.0,9.0,1.0,10767.4
22.0,9252.0,12103.0,Junta de Distrito nº 2 Norte-Universidad.Otros complementos,22.0,9.0,1.0,
22.0,9252.0,13000.0,Junta de Distrito nº 2 Norte-Universidad Retribuciones básicas,22.0,9.0,1.0,52666.88
22.0,9252.0,13002.0,Junta de Distrito nº 2 Norte-Universidad Otras remuneraciones,22.0,9.0,1.0,2357.96
22.0,9252.0,16000.0,Junta de Distrito nº 2 Norte-Universidad Seguridad Social,22.0,9.0,1.0,40185.51
22.0,9252.0,21200.0,Junta de Distrito nº 2 Norte-Universidad Edificios y otras construcciones,22.0,9.0,2.0,10.0
22.0,9252.0,21300.0,"Junta de Distrito nº 2 Norte-Universidad Maquinaria, instalaciones técnicas y utillaje",22.0,9.0,2.0,10.0
22.0,9252.0,21400.0,Junta de Distrito nº 2 Norte-Universidad Elementos de transporte,22.0,9.0,2.0,10.0
22.0,9252.0,21900.0,Junta de Distrito nº 2 Norte-Universidad Otro inmovilizado material,22.0,9.0,2.0,10.0
22.0,9252.0,22000.0,Junta de Distrito nº 2 Norte-Universidad Ordinario no inventariable,22.0,9.0,2.0,1000.0
22.0,9252.0,22001.0,"Junta de Distrito nº 2 Norte-Universidad Prensa, revistas, libros y otras publicaciones",22.0,9.0,2.0,10.0
22.0,9252.0,22002.0,"Junta de Distrito nº 2 Norte-Universidad Material, informático no inventariable",22.0,9.0,2.0,10.0
22.0,9252.0,22110.0,Junta de Distrito nº 2 Norte-Universidad Productos de limpieza y aseo,22.0,9.0,2.0,10.0
22.0,9252.0,22602.0,Junta de Distrito nº 2 Norte-Universidad Publicidad y propaganda,22.0,9.0,2.0,1000.0
22.0,9252.0,22606.0,"Junta de Distrito nº 2 Norte-Universidad Reuniones, conferencias y cursos",22.0,9.0,2.0,10.0
22.0,9252.0,22608.0,Junta de Distrito nº 2 Norte-Universidad Promoción cultural y educativa,22.0,9.0,2.0,1000.0
22.0,9252.0,22609.0,Junta de Distrito nº 2 Norte-Universidad Actividades culturales y deportivas,22.0,9.0,2.0,10.0
22.0,9252.0,23004.0,Junta de Distrito nº 2 Norte-Universidad Dietas Consejo/Pleno Junta de Distrito,22.0,9.0,2.0,10.0
22.0,9252.0,23020.0,Junta de Distrito nº 2 Norte-Universidad Del personal no directivo,22.0,9.0,2.0,90.0
22.0,9252.0,23120.0,Junta de Distrito nº 2 Norte-Universidad Del personal no directivo,22.0,9.0,2.0,90.0
22.0,9252.0,61904.0,Junta de Distrito nº 2 Norte-Universidad Reposiciones en calles y aceras,22.0,9.0,6.0,10000.0
22.0,9253.0,11000.0,Junta de Distrito nº 3 Sur-Este Retribuciones básicas,22.0,9.0,1.0,8389.5
22.0,9253.0,11001.0,Junta de Distrito nº 3 Sur-Este Retribuciones complementarias,22.0,9.0,1.0,38801.84
22.0,9253.0,12003.0,Junta de Distrito nº 3 Sur-Este Sueldos del Grupo C1,22.0,9.0,1.0,8389.5
22.0,9253.0,12004.0,Junta de Distrito nº 3 Sur-Este.Sueldos del Grupo C2,22.0,9.0,1.0,
22.0,9253.0,12006.0,Junta de Distrito nº 3 Sur-Este Trienios,22.0,9.0,1.0,3257.8
22.0,9253.0,12100.0,Junta de Distrito nº 3 Sur-Este Complemento de destino,22.0,9.0,1.0,6626.9
22.0,9253.0,12101.0,Junta de Distrito nº 3 Sur-Este Complemento específico,22.0,9.0,1.0,14319.76
22.0,9253.0,13000.0,Junta de Distrito nº 3 Sur-Este Retribuciones básicas,22.0,9.0,1.0,135283.68
22.0,9253.0,13002.0,Junta de Distrito nº 3 Sur-Este Otras remuneraciones,22.0,9.0,1.0,5894.9
22.0,9253.0,16000.0,Junta de Distrito nº 3 Sur-Este Seguridad Social,22.0,9.0,1.0,67929.37
22.0,9253.0,20300.0,"Junta de Distrito nº 3 Sur-Este Arrendamientos de maquinaria, instalación y utillaje",22.0,9.0,2.0,10.0
22.0,9253.0,20400.0,Junta de Distrito nº 3 Sur-Este Arrendamientos de material de transporte,22.0,9.0,2.0,10.0
22.0,9253.0,21200.0,Junta de Distrito nº 3 Sur-Este Edificios y otras construcciones,22.0,9.0,2.0,10.0
22.0,9253.0,213.0,"Junta de Distrito nº 3 Sur-Este Maquinaria, instalaciones técnicas y utillaje",22.0,9.0,2.0,10.0
22.0,9253.0,215.0,Junta de Distrito nº 3 Sur-Este Mobiliario,22.0,9.0,2.0,10.0
22.0,9253.0,216.0,Junta de Distrito nº 3 Sur-Este Equipos para procesos de información,22.0,9.0,2.0,10.0
22.0,9253.0,21900.0,Junta de Distrito nº 3 Sur-Este Otro inmovilizado material,22.0,9.0,2.0,10.0
22.0,9253.0,22000.0,Junta de Distrito nº 3 Sur-Este Ordinario no inventariable,22.0,9.0,2.0,1000.0
22.0,9253.0,22001.0,"Junta de Distrito nº 3 Sur-Este Prensa, revistas, libros y otras publicaciones",22.0,9.0,2.0,10.0
22.0,9253.0,22002.0,"Junta de Distrito nº 3 Sur-Este Material, informático no inventariable",22.0,9.0,2.0,10.0
22.0,9253.0,22110.0,Junta de Distrito nº 3 Sur-Este Productos de limpieza y aseo,22.0,9.0,2.0,10.0
22.0,9253.0,22602.0,Junta de Distrito nº 3 Sur-Este Publicidad y propaganda,22.0,9.0,2.0,1000.0
22.0,9253.0,22606.0,"Junta de Distrito nº 3 Sur-Este Reuniones, conferencias y cursos",22.0,9.0,2.0,10.0
22.0,9253.0,22608.0,Junta de Distrito nº 3 Sur-Este Promoción cultural y educativa,22.0,9.0,2.0,1000.0
22.0,9253.0,22609.0,Junta de Distrito nº 3 Sur-Este Actividades culturales y deportivas,22.0,9.0,2.0,10.0
22.0,9253.0,22616.0,Junta de Distrito nº 3 Sur-Este Festejos Populares,22.0,9.0,2.0,10.0
22.0,9253.0,22650.0,Junta de Distrito nº 3 Sur-Este Contingencias,22.0,9.0,2.0,10.0
22.0,9253.0,23004.0,Junta de Distrito nº 3 Sur-Este Dietas Consejo/Pleno Junta de Distrito,22.0,9.0,2.0,10.0
22.0,9253.0,23020.0,Junta de Distrito nº 3 Sur-Este Del personal no directivo,22.0,9.0,2.0,90.0
22.0,9253.0,23120.0,Junta de Distrito nº 3 Sur-Este Del personal no directivo,22.0,9.0,2.0,90.0
22.0,9253.0,61904.0,Junta de Distrito nº 3 Sur-Este Reposiciones en calles y aceras,22.0,9.0,6.0,10000.0
22.0,9254.0,11000.0,Junta de Distrito nº 4 Oeste Retribuciones básicas,22.0,9.0,1.0,8389.5
22.0,9254.0,11001.0,Junta de Distrito nº 4 Oeste Retribuciones complementarias,22.0,9.0,1.0,38801.84
22.0,9254.0,12006.0,Junta de Distrito nº 4 Oeste.Trienios,22.0,9.0,1.0,
22.0,9254.0,13000.0,Junta de Distrito nº 4 Oeste Retribuciones básicas,22.0,9.0,1.0,79742.35
22.0,9254.0,13002.0,Junta de Distrito nº 4 Oeste Otras remuneraciones,22.0,9.0,1.0,7069.46
